fecha	hora	precio_md
2016-04-18	15	23.73
2016-04-18	16	21.8
2016-04-18	17	20.5
2016-04-18	18	21.05
2016-04-18	19	23.19
2016-04-18	20	25.5
2016-04-18	21	27.92
2016-04-18	22	29.22
2016-04-18	23	27
2016-04-18	24	22.01
2016-04-19	3	6.5
2016-04-19	5	6.09
2016-04-19	7	11.85
2016-04-19	14	23
2016-04-19	15	23
2016-04-19	19	23.06
2016-04-19	20	24.5
2016-04-19	21	27.02
2016-04-19	23	27
2016-04-19	1	11.8
2016-04-19	2	8.99
2016-04-19	8	25.01
2016-04-19	4	6
2016-04-19	12	27.83
2016-04-19	17	19.01
2016-04-19	18	20.5
2016-04-19	22	30.5
2016-04-19	6	8
2016-04-19	9	35.41
2016-04-19	10	36
2016-04-19	11	30.2
2016-04-19	13	25
2016-04-19	16	19.61
2016-04-19	24	24.09
2016-04-20	1	21.3
2016-04-20	2	19.06
2016-04-20	3	17.33
2016-04-20	4	17.49
2016-04-20	5	18.63
2016-04-20	6	20
2016-04-20	7	25.76
2016-04-20	8	30.55
2016-04-20	9	36
2016-04-20	10	44.75
2016-04-20	11	44.75
2016-04-20	12	40.39
2016-04-20	13	36.02
2016-04-20	14	30.93
2016-04-20	15	26.5
2016-04-20	16	25.69
2016-04-20	17	25.5
2016-04-20	18	25.53
2016-04-20	19	27.24
2016-04-20	20	31.09
2016-04-20	21	32.16
2016-04-20	22	46.39
2016-04-20	23	28.89
2016-04-20	24	25
2016-04-21	3	19.93
2016-04-21	5	19.84
2016-04-21	7	29.1
2016-04-21	14	31.5
2016-04-21	15	30.5
2016-04-21	19	30.74
2016-04-21	20	32.33
2016-04-21	21	42
2016-04-21	23	45.98
2016-04-21	1	23.03
2016-04-21	2	20.5
2016-04-21	8	34.58
2016-04-21	4	19.58
2016-04-21	12	31
2016-04-21	17	28.69
2016-04-21	18	29.72
2016-04-21	22	58
2016-04-21	6	21.11
2016-04-21	9	35.38
2016-04-21	10	32.92
2016-04-21	11	32
2016-04-21	13	31.03
2016-04-21	16	29.19
2016-04-21	24	32.19
2016-04-22	1	37.69
2016-04-22	2	30.09
2016-04-22	3	24.19
2016-04-22	4	23.69
2016-04-22	5	23.69
2016-04-22	6	23.7
2016-04-22	7	31
2016-04-22	8	39.25
2016-04-22	9	42.49
2016-04-22	10	46.43
2016-04-22	11	45.44
2016-04-22	12	42.49
2016-04-22	13	41.69
2016-04-22	14	39.69
2016-04-22	15	37.69
2016-04-22	16	35.44
2016-04-22	17	34.1
2016-04-22	18	33.23
2016-04-22	19	32.62
2016-04-22	20	31.6
2016-04-22	21	35.69
2016-04-22	22	41
2016-04-22	23	37
2016-04-22	24	32.5
2016-04-23	3	21.47
2016-04-23	5	20.99
2016-04-23	7	21.05
2016-04-23	14	21.36
2016-04-23	15	20.42
2016-04-23	19	20.5
2016-04-23	20	21.17
2016-04-23	21	25
2016-04-23	23	25.05
2016-04-23	1	28.01
2016-04-23	2	22.45
2016-04-23	8	21.48
2016-04-23	4	20.99
2016-04-23	12	25.76
2016-04-23	17	16.27
2016-04-23	18	19.13
2016-04-23	22	27.19
2016-04-23	6	20.9
2016-04-23	9	23.62
2016-04-23	10	27.29
2016-04-23	11	26.91
2016-04-23	13	23.4
2016-04-23	16	18.29
2016-04-23	24	22.1
2016-04-24	1	18.21
2016-04-24	2	15.96
2016-04-24	8	7.2
2016-04-24	3	12.4
2016-04-24	5	7.94
2016-04-24	7	8
2016-04-24	14	11.88
2016-04-24	15	9.44
2016-04-24	19	6.03
2016-04-24	20	7.94
2016-04-24	21	13.69
2016-04-24	23	22.69
2016-04-24	6	7.2
2016-04-24	9	8
2016-04-24	10	10.07
2016-04-24	11	12.4
2016-04-24	13	11.8
2016-04-24	16	7.9
2016-04-24	24	17.69
2016-04-24	4	9.44
2016-04-24	12	12.6
2016-04-24	17	6.37
2016-04-24	18	5.69
2016-04-24	22	24.37
2016-04-25	3	10.5
2016-04-25	5	10.44
2016-04-25	7	28.31
2016-04-25	14	29.69
2016-04-25	15	28.31
2016-04-25	19	28.41
2016-04-25	20	31.19
2016-04-25	21	31.46
2016-04-25	23	32.05
2016-04-25	1	20.69
2016-04-25	2	15
2016-04-25	8	32.97
2016-04-25	4	10
2016-04-25	12	30.85
2016-04-25	17	24
2016-04-25	18	25.95
2016-04-25	22	39.98
2016-04-25	6	15
2016-04-25	9	34.48
2016-04-25	10	32
2016-04-25	11	30.69
2016-04-25	13	29.69
2016-04-25	16	25
2016-04-25	24	30.11
2016-04-26	1	22.31
2016-04-26	2	21.69
2016-04-26	8	34.69
2016-04-26	3	20.96
2016-04-26	5	21.07
2016-04-26	7	29.91
2016-04-26	14	33.86
2016-04-26	15	32.19
2016-04-26	19	28.92
2016-04-26	20	31.11
2016-04-26	21	31.61
2016-04-26	23	32
2016-04-26	6	22.73
2016-04-26	9	38.01
2016-04-26	10	40.4
2016-04-26	11	38.02
2016-04-26	13	35
2016-04-26	16	28
2016-04-26	24	28.7
2016-04-26	4	20.62
2016-04-26	12	34.51
2016-04-26	17	24.78
2016-04-26	18	25.29
2016-04-26	22	34.64
2016-04-27	1	31.11
2016-04-27	2	27.01
2016-04-27	8	36.7
2016-04-27	3	23.69
2016-04-27	5	22.17
2016-04-27	7	31.31
2016-04-27	14	34.19
2016-04-27	15	33.11
2016-04-27	19	32.69
2016-04-27	20	34.61
2016-04-27	21	35.53
2016-04-27	23	38.29
2016-04-27	6	23.77
2016-04-27	9	39.98
2016-04-27	10	41.4
2016-04-27	11	38.7
2016-04-27	13	35.58
2016-04-27	16	29.9
2016-04-27	24	33.61
2016-04-27	4	22.04
2016-04-27	12	36.76
2016-04-27	17	27.4
2016-04-27	18	31.22
2016-04-27	22	40.69
2016-04-28	3	24.55
2016-04-28	5	23.73
2016-04-28	7	31.7
2016-04-28	14	36
2016-04-28	15	27.46
2016-04-28	19	34.79
2016-04-28	20	35
2016-04-28	21	35.75
2016-04-28	23	34.92
2016-04-28	1	29.03
2016-04-28	2	25.25
2016-04-28	8	36.41
2016-04-28	4	23.28
2016-04-28	12	37.04
2016-04-28	17	26.5
2016-04-28	18	30
2016-04-28	22	37.19
2016-04-28	6	25.59
2016-04-28	9	37.38
2016-04-28	10	38.29
2016-04-28	11	37.69
2016-04-28	13	36.07
2016-04-28	16	26.96
2016-04-28	24	30.3
2016-04-29	3	23.99
2016-04-29	5	22.35
2016-04-29	7	26.8
2016-04-29	14	35.69
2016-04-29	15	36.19
2016-04-29	19	32
2016-04-29	20	34.83
2016-04-29	21	35.18
2016-04-29	23	35.18
2016-04-29	1	26.41
2016-04-29	2	25.01
2016-04-29	8	30.68
2016-04-29	4	22.46
2016-04-29	12	35.19
2016-04-29	17	35
2016-04-29	18	34.69
2016-04-29	22	37.69
2016-04-29	6	23.47
2016-04-29	9	35.19
2016-04-29	10	37.03
2016-04-29	11	36.19
2016-04-29	13	35.65
2016-04-29	16	35.65
2016-04-29	24	31.61
2016-04-30	4	25.04
2016-04-30	12	24.73
2016-04-30	17	20.69
2016-04-30	18	20.19
2016-04-30	22	28.53
2016-04-30	6	24
2016-04-30	9	26.81
2016-04-30	10	28.69
2016-04-30	11	26.54
2016-04-30	13	22.71
2016-04-30	16	21.17
2016-04-30	24	25
2016-04-30	3	29.4
2016-04-30	5	24
2016-04-30	7	24.22
2016-04-30	14	22.17
2016-04-30	15	21.48
2016-04-30	19	20.79
2016-04-30	20	22
2016-04-30	21	25.61
2016-04-30	23	27.92
2016-04-30	1	33.08
2016-04-30	2	29.52
2016-04-30	8	25.45
2016-05-01	6	12.4
2016-05-01	9	12.96
2016-05-01	10	12.69
2016-05-01	11	12.4
2016-05-01	13	12.55
2016-05-01	16	12.4
2016-05-01	24	18.55
2016-05-01	4	12.4
2016-05-01	12	12.4
2016-05-01	17	10
2016-05-01	18	9.69
2016-05-01	22	22
2016-05-01	1	20.11
2016-05-01	2	16.27
2016-05-01	8	12.4
2016-05-01	3	12.69
2016-05-01	5	12.4
2016-05-01	7	12.4
2016-05-01	14	12.96
2016-05-01	15	13.69
2016-05-01	19	7.5
2016-05-01	20	9.95
2016-05-01	21	13.46
2016-05-01	23	21.19
2016-05-02	4	15.25
2016-05-02	12	29.7
2016-05-02	17	26.94
2016-05-02	18	29.06
2016-05-02	22	33.15
2016-05-02	6	16.56
2016-05-02	9	25
2016-05-02	10	27.19
2016-05-02	11	29.85
2016-05-02	13	28.84
2016-05-02	16	25.72
2016-05-02	24	22.08
2016-05-02	3	15.89
2016-05-02	5	15.25
2016-05-02	7	20.71
2016-05-02	14	28.53
2016-05-02	15	27.03
2016-05-02	19	30.01
2016-05-02	20	28.84
2016-05-02	21	31.55
2016-05-02	23	28.84
2016-05-02	1	21.9
2016-05-02	2	17.69
2016-05-02	8	20
2016-05-03	4	15.89
2016-05-03	12	29.67
2016-05-03	17	28.16
2016-05-03	18	28.01
2016-05-03	22	32.8
2016-05-03	6	15.89
2016-05-03	9	30.01
2016-05-03	10	27.9
2016-05-03	11	27.9
2016-05-03	13	31.55
2016-05-03	16	28.11
2016-05-03	24	28.69
2016-05-03	3	16.99
2016-05-03	5	15.46
2016-05-03	7	18.19
2016-05-03	14	29.72
2016-05-03	15	30
2016-05-03	19	28.51
2016-05-03	20	31.69
2016-05-03	21	32.1
2016-05-03	23	31.7
2016-05-03	1	22.69
2016-05-03	2	18.69
2016-05-03	8	26.19
2016-05-04	1	24.56
2016-05-04	2	22.04
2016-05-04	8	35.05
2016-05-04	3	21.95
2016-05-04	5	22.14
2016-05-04	7	31.47
2016-05-04	14	33.69
2016-05-04	15	34.01
2016-05-04	19	33.69
2016-05-04	20	33.5
2016-05-04	21	36.42
2016-05-04	23	36.15
2016-05-04	6	23.59
2016-05-04	9	35.97
2016-05-04	10	32.79
2016-05-04	11	32.15
2016-05-04	13	33.69
2016-05-04	16	33.6
2016-05-04	24	33.15
2016-05-04	4	21.69
2016-05-04	12	32.49
2016-05-04	17	33.69
2016-05-04	18	36.01
2016-05-04	22	43.51
2016-05-05	1	34
2016-05-05	2	32.01
2016-05-05	3	28.53
2016-05-05	4	26.95
2016-05-05	5	26.95
2016-05-05	6	28.69
2016-05-05	7	33.69
2016-05-05	8	36.01
2016-05-05	9	36.31
2016-05-05	10	39.98
2016-05-05	11	41.49
2016-05-05	12	40.69
2016-05-05	13	41.49
2016-05-05	14	41.49
2016-05-05	15	40.93
2016-05-05	16	40.09
2016-05-05	17	39.98
2016-05-05	18	39.98
2016-05-05	19	36.6
2016-05-05	20	36.21
2016-05-05	21	36.45
2016-05-05	22	39.3
2016-05-05	23	36.51
2016-05-05	24	36.21
2016-05-06	6	32.3
2016-05-06	9	37.69
2016-05-06	10	39
2016-05-06	11	39
2016-05-06	13	39.25
2016-05-06	16	37.03
2016-05-06	24	35.2
2016-05-06	4	32
2016-05-06	12	38.75
2016-05-06	17	35.5
2016-05-06	18	35.46
2016-05-06	22	37.69
2016-05-06	1	37.69
2016-05-06	2	33.69
2016-05-06	8	37
2016-05-06	3	33.43
2016-05-06	5	31.45
2016-05-06	7	34.74
2016-05-06	14	39
2016-05-06	15	38.5
2016-05-06	19	35.69
2016-05-06	20	34.74
2016-05-06	21	35.5
2016-05-06	23	36.01
2016-05-07	1	30
2016-05-07	2	22.73
2016-05-07	8	19.88
2016-05-07	3	18.69
2016-05-07	5	20.1
2016-05-07	7	20
2016-05-07	14	18.55
2016-05-07	15	17.29
2016-05-07	19	18.4
2016-05-07	20	21.43
2016-05-07	21	19.93
2016-05-07	23	20.55
2016-05-07	6	20.96
2016-05-07	9	21.03
2016-05-07	10	25.69
2016-05-07	11	27.69
2016-05-07	13	22
2016-05-07	16	16
2016-05-07	24	18.69
2016-05-07	4	19.01
2016-05-07	12	23.69
2016-05-07	17	17.25
2016-05-07	18	17
2016-05-07	22	20.44
2016-05-08	1	6.63
2016-05-08	2	5
2016-05-08	3	4.5
2016-05-08	4	4.99
2016-05-08	5	4
2016-05-08	6	3
2016-05-08	7	2.91
2016-05-08	8	2.79
2016-05-08	9	4
2016-05-08	10	4.5
2016-05-08	11	4
2016-05-08	12	4.5
2016-05-08	13	4.04
2016-05-08	14	4.55
2016-05-08	15	4.5
2016-05-08	16	4
2016-05-08	17	3
2016-05-08	18	3.19
2016-05-08	19	5.69
2016-05-08	20	7
2016-05-08	21	7.19
2016-05-08	22	12.89
2016-05-08	23	12.99
2016-05-08	24	11.1
2016-05-09	1	8
2016-05-09	2	6.5
2016-05-09	3	5.4
2016-05-09	4	5.4
2016-05-09	5	5.81
2016-05-09	6	7.5
2016-05-09	7	15
2016-05-09	8	29.01
2016-05-09	9	30.75
2016-05-09	10	31.24
2016-05-09	11	31.03
2016-05-09	12	29.01
2016-05-09	13	31.65
2016-05-09	14	32.5
2016-05-09	15	29.85
2016-05-09	16	25.54
2016-05-09	17	24.16
2016-05-09	18	25.54
2016-05-09	19	27.12
2016-05-09	20	29.31
2016-05-09	21	31.28
2016-05-09	22	36.07
2016-05-09	23	30.98
2016-05-09	24	23
2016-05-10	1	22.55
2016-05-10	2	21.09
2016-05-10	3	19.61
2016-05-10	4	19.33
2016-05-10	5	19.87
2016-05-10	6	21.56
2016-05-10	7	28.5
2016-05-10	8	31.87
2016-05-10	9	36.66
2016-05-10	10	38
2016-05-10	11	36
2016-05-10	12	39.39
2016-05-10	13	37.43
2016-05-10	14	36.62
2016-05-10	15	32.82
2016-05-10	16	29.21
2016-05-10	17	28.76
2016-05-10	18	30.69
2016-05-10	19	31.93
2016-05-10	20	32.5
2016-05-10	21	32.25
2016-05-10	22	39.48
2016-05-10	23	34.25
2016-05-10	24	31.18
2016-05-11	3	18.13
2016-05-11	5	14.29
2016-05-11	7	20.81
2016-05-11	14	32.09
2016-05-11	15	32.36
2016-05-11	19	30.01
2016-05-11	20	31.32
2016-05-11	21	34.69
2016-05-11	23	35
2016-05-11	1	22.4
2016-05-11	2	20.54
2016-05-11	8	24.25
2016-05-11	4	15.13
2016-05-11	12	31.87
2016-05-11	17	29.19
2016-05-11	18	31.62
2016-05-11	22	39.48
2016-05-11	6	16.35
2016-05-11	9	34.01
2016-05-11	10	34.94
2016-05-11	11	32.86
2016-05-11	13	32.12
2016-05-11	16	29.91
2016-05-11	24	30.01
2016-05-12	4	14
2016-05-12	12	30.42
2016-05-12	17	25.19
2016-05-12	18	25
2016-05-12	22	31.69
2016-05-12	6	13
2016-05-12	9	26
2016-05-12	10	30
2016-05-12	11	30.1
2016-05-12	13	29.1
2016-05-12	16	26.69
2016-05-12	24	22.59
2016-05-12	3	15
2016-05-12	5	12.5
2016-05-12	7	15.85
2016-05-12	14	28.81
2016-05-12	15	27.44
2016-05-12	19	24.69
2016-05-12	20	23.71
2016-05-12	21	27.94
2016-05-12	23	28.11
2016-05-12	1	22.59
2016-05-12	2	17.89
2016-05-12	8	22.49
2016-05-13	3	14.9
2016-05-13	5	10.25
2016-05-13	7	13.3
2016-05-13	14	23.19
2016-05-13	15	20.59
2016-05-13	19	10.25
2016-05-13	20	16.69
2016-05-13	21	21
2016-05-13	23	24
2016-05-13	1	22.94
2016-05-13	2	20.59
2016-05-13	8	22.69
2016-05-13	4	12
2016-05-13	12	25
2016-05-13	17	10.25
2016-05-13	18	10.25
2016-05-13	22	25.03
2016-05-13	6	10.5
2016-05-13	9	24.69
2016-05-13	10	27
2016-05-13	11	26.63
2016-05-13	13	25
2016-05-13	16	15
2016-05-13	24	22.4
2016-05-14	1	11.69
2016-05-14	2	10.31
2016-05-14	8	10.11
2016-05-14	3	10.44
2016-05-14	5	8.39
2016-05-14	7	9.91
2016-05-14	14	11.41
2016-05-14	15	10
2016-05-14	19	10.01
2016-05-14	20	10.31
2016-05-14	21	12
2016-05-14	23	16.79
2016-05-14	6	8.6
2016-05-14	9	10.01
2016-05-14	10	10.21
2016-05-14	11	10.69
2016-05-14	13	12
2016-05-14	16	8.27
2016-05-14	24	12.4
2016-05-14	4	9.71
2016-05-14	12	11.69
2016-05-14	17	6.69
2016-05-14	18	9.91
2016-05-14	22	16.79
2016-05-15	4	10.16
2016-05-15	12	8.76
2016-05-15	17	4
2016-05-15	18	5.69
2016-05-15	22	22.95
2016-05-15	6	9.56
2016-05-15	9	7.5
2016-05-15	10	8.42
2016-05-15	11	9
2016-05-15	13	10.16
2016-05-15	16	5
2016-05-15	24	16.69
2016-05-15	3	10.44
2016-05-15	5	9.19
2016-05-15	7	8.19
2016-05-15	14	8.19
2016-05-15	15	4.91
2016-05-15	19	9.37
2016-05-15	20	9.69
2016-05-15	21	14
2016-05-15	23	24
2016-05-15	1	14.19
2016-05-15	2	12.4
2016-05-15	8	6.69
2016-05-16	1	23.51
2016-05-16	2	18
2016-05-16	8	20
2016-05-16	3	17.03
2016-05-16	5	15.57
2016-05-16	7	17.69
2016-05-16	14	25.98
2016-05-16	15	24.98
2016-05-16	19	24
2016-05-16	20	27.16
2016-05-16	21	28.37
2016-05-16	23	32.41
2016-05-16	6	17.19
2016-05-16	9	24.69
2016-05-16	10	26.78
2016-05-16	11	26.19
2016-05-16	13	26.69
2016-05-16	16	23.69
2016-05-16	24	28.53
2016-05-16	4	16.27
2016-05-16	12	25.69
2016-05-16	17	21.69
2016-05-16	18	21.51
2016-05-16	22	32
2016-05-17	3	22.82
2016-05-17	5	21.76
2016-05-17	7	29.95
2016-05-17	14	35.19
2016-05-17	15	34.47
2016-05-17	19	34.64
2016-05-17	20	34.92
2016-05-17	21	36.76
2016-05-17	23	35.57
2016-05-17	1	30.79
2016-05-17	2	24
2016-05-17	8	36.36
2016-05-17	4	21.72
2016-05-17	12	35.69
2016-05-17	17	32.69
2016-05-17	18	33
2016-05-17	22	38.41
2016-05-17	6	22.91
2016-05-17	9	38.01
2016-05-17	10	37.21
2016-05-17	11	36.19
2016-05-17	13	36
2016-05-17	16	34.11
2016-05-17	24	31
2016-05-18	1	32.01
2016-05-18	2	27.69
2016-05-18	8	37.06
2016-05-18	3	23.89
2016-05-18	5	23.31
2016-05-18	7	31.12
2016-05-18	14	33.38
2016-05-18	15	31.69
2016-05-18	19	31.5
2016-05-18	20	30.01
2016-05-18	21	34.61
2016-05-18	23	33.09
2016-05-18	6	25
2016-05-18	9	39.48
2016-05-18	10	36.81
2016-05-18	11	35.41
2016-05-18	13	34.21
2016-05-18	16	30.85
2016-05-18	24	30.94
2016-05-18	4	22.92
2016-05-18	12	35.69
2016-05-18	17	31.32
2016-05-18	18	31.69
2016-05-18	22	34.95
2016-05-19	1	25
2016-05-19	2	22.91
2016-05-19	8	38.01
2016-05-19	3	22.23
2016-05-19	5	22.29
2016-05-19	7	31.58
2016-05-19	14	35.41
2016-05-19	15	34.61
2016-05-19	19	32.69
2016-05-19	20	33.69
2016-05-19	21	34.96
2016-05-19	23	32.08
2016-05-19	6	23.9
2016-05-19	9	39
2016-05-19	10	36.81
2016-05-19	11	34.61
2016-05-19	13	34.69
2016-05-19	16	32.71
2016-05-19	24	30.69
2016-05-19	4	21.85
2016-05-19	12	33
2016-05-19	17	31.91
2016-05-19	18	32.35
2016-05-19	22	33.85
2016-05-20	6	26.69
2016-05-20	9	34.97
2016-05-20	10	34.44
2016-05-20	11	34.27
2016-05-20	13	34.61
2016-05-20	16	33
2016-05-20	24	34.64
2016-05-20	4	22.05
2016-05-20	12	34.26
2016-05-20	17	33
2016-05-20	18	33
2016-05-20	22	34.84
2016-05-20	1	31.15
2016-05-20	2	23.42
2016-05-20	8	33.07
2016-05-20	3	22.15
2016-05-20	5	22.22
2016-05-20	7	27.71
2016-05-20	14	34.27
2016-05-20	15	34
2016-05-20	19	32.69
2016-05-20	20	33.92
2016-05-20	21	34.06
2016-05-20	23	35.27
2016-05-21	4	21.26
2016-05-21	12	19.04
2016-05-21	17	11.19
2016-05-21	18	15.69
2016-05-21	22	23.85
2016-05-21	6	19.38
2016-05-21	9	21.5
2016-05-21	10	22.32
2016-05-21	11	20.79
2016-05-21	13	18.4
2016-05-21	16	13.29
2016-05-21	24	22
2016-05-21	3	22.6
2016-05-21	5	20
2016-05-21	7	20.03
2016-05-21	14	16.81
2016-05-21	15	15.3
2016-05-21	19	20.1
2016-05-21	20	20.79
2016-05-21	21	21
2016-05-21	23	27
2016-05-21	1	25.45
2016-05-21	2	23.49
2016-05-21	8	20.88
2016-05-22	6	3.31
2016-05-22	9	5.4
2016-05-22	10	6.99
2016-05-22	11	7.06
2016-05-22	13	8.2
2016-05-22	16	2.3
2016-05-22	24	25.56
2016-05-22	4	6.99
2016-05-22	12	8.28
2016-05-22	17	2.5
2016-05-22	18	4.94
2016-05-22	22	26.11
2016-05-22	1	17.79
2016-05-22	2	12.03
2016-05-22	8	3.45
2016-05-22	3	9.39
2016-05-22	5	5.49
2016-05-22	7	3
2016-05-22	14	5.86
2016-05-22	15	4
2016-05-22	19	6.01
2016-05-22	20	11.19
2016-05-22	21	12.4
2016-05-22	23	27.9
2016-05-23	6	20.69
2016-05-23	9	39.15
2016-05-23	10	37.7
2016-05-23	11	36
2016-05-23	13	33.91
2016-05-23	16	32.78
2016-05-23	24	33
2016-05-23	4	18.69
2016-05-23	12	35.94
2016-05-23	17	31.96
2016-05-23	18	31.68
2016-05-23	22	36.61
2016-05-23	1	22.67
2016-05-23	2	20.89
2016-05-23	8	34.51
2016-05-23	3	19.51
2016-05-23	5	17.02
2016-05-23	7	29.98
2016-05-23	14	33.54
2016-05-23	15	32.5
2016-05-23	19	32.49
2016-05-23	20	33.09
2016-05-23	21	34.7
2016-05-23	23	35.61
2016-05-24	6	28
2016-05-24	9	37.09
2016-05-24	10	36.19
2016-05-24	11	36.94
2016-05-24	13	33.09
2016-05-24	16	30.92
2016-05-24	24	29.85
2016-05-24	4	27.21
2016-05-24	12	36.06
2016-05-24	17	29.12
2016-05-24	18	29.8
2016-05-24	22	32.38
2016-05-24	1	33.2
2016-05-24	2	33.07
2016-05-24	8	34.38
2016-05-24	3	31.64
2016-05-24	5	25.81
2016-05-24	7	32.01
2016-05-24	14	33
2016-05-24	15	32.69
2016-05-24	19	31.25
2016-05-24	20	32.2
2016-05-24	21	31.64
2016-05-24	23	32
2016-05-25	3	27.01
2016-05-25	5	26.11
2016-05-25	7	34.25
2016-05-25	14	35.69
2016-05-25	15	36.2
2016-05-25	19	35.8
2016-05-25	20	36.61
2016-05-25	21	36.76
2016-05-25	23	37.69
2016-05-25	1	34.38
2016-05-25	2	33.05
2016-05-25	8	35.8
2016-05-25	4	26.11
2016-05-25	12	35.05
2016-05-25	17	36
2016-05-25	18	36.23
2016-05-25	22	41.01
2016-05-25	6	28.69
2016-05-25	9	39.2
2016-05-25	10	36.53
2016-05-25	11	36
2016-05-25	13	35.9
2016-05-25	16	36.07
2016-05-25	24	36.2
2016-05-26	6	36.01
2016-05-26	9	37.59
2016-05-26	10	37.4
2016-05-26	11	36.69
2016-05-26	13	36.19
2016-05-26	16	35.69
2016-05-26	24	36.5
2016-05-26	4	35.45
2016-05-26	12	36.19
2016-05-26	17	35.45
2016-05-26	18	36.19
2016-05-26	22	38.44
2016-05-26	1	37
2016-05-26	2	37.01
2016-05-26	8	36.19
2016-05-26	3	36.19
2016-05-26	5	35.35
2016-05-26	7	37.01
2016-05-26	14	35.69
2016-05-26	15	36.5
2016-05-26	19	36.45
2016-05-26	20	35.27
2016-05-26	21	36.19
2016-05-26	23	37.55
2016-05-27	6	40.09
2016-05-27	9	40.03
2016-05-27	10	38.29
2016-05-27	11	37.19
2016-05-27	13	34.24
2016-05-27	16	32
2016-05-27	24	32.8
2016-05-27	4	40
2016-05-27	12	35.69
2016-05-27	17	30.46
2016-05-27	18	33.42
2016-05-27	22	35.66
2016-05-27	1	40.2
2016-05-27	2	40.09
2016-05-27	8	36.19
2016-05-27	3	40.09
2016-05-27	5	40.09
2016-05-27	7	37.48
2016-05-27	14	33.44
2016-05-27	15	33.5
2016-05-27	19	32.91
2016-05-27	20	33.2
2016-05-27	21	32.19
2016-05-27	23	35.47
2016-05-28	4	22.16
2016-05-28	12	27.55
2016-05-28	17	19.72
2016-05-28	18	17.86
2016-05-28	22	26.06
2016-05-28	6	22.16
2016-05-28	9	26.57
2016-05-28	10	28.95
2016-05-28	11	28.39
2016-05-28	13	25.45
2016-05-28	16	20.8
2016-05-28	24	25.18
2016-05-28	3	22.79
2016-05-28	5	22.24
2016-05-28	7	22.56
2016-05-28	14	23.2
2016-05-28	15	21.87
2016-05-28	19	17.87
2016-05-28	20	18.1
2016-05-28	21	22.24
2016-05-28	23	29.4
2016-05-28	1	28.92
2016-05-28	2	26.03
2016-05-28	8	24
2016-05-29	4	9.84
2016-05-29	12	13.19
2016-05-29	17	5.48
2016-05-29	18	7.07
2016-05-29	22	26
2016-05-29	6	6.16
2016-05-29	9	6.24
2016-05-29	10	7.21
2016-05-29	11	11.19
2016-05-29	13	13.05
2016-05-29	16	8
2016-05-29	24	29.4
2016-05-29	3	11.19
2016-05-29	5	7.63
2016-05-29	7	6.33
2016-05-29	14	12
2016-05-29	15	12.4
2016-05-29	19	9.05
2016-05-29	20	12.94
2016-05-29	21	17.45
2016-05-29	23	35.81
2016-05-29	1	17.69
2016-05-29	2	12.4
2016-05-29	8	6.66
2016-05-30	6	30.95
2016-05-30	9	38.25
2016-05-30	10	38.04
2016-05-30	11	37.99
2016-05-30	13	39.07
2016-05-30	16	38.01
2016-05-30	24	35.7
2016-05-30	4	27.85
2016-05-30	12	38.04
2016-05-30	17	37.19
2016-05-30	18	36.7
2016-05-30	22	40.09
2016-05-30	1	32.95
2016-05-30	2	28.75
2016-05-30	8	34.94
2016-05-30	3	27.25
2016-05-30	5	27.6
2016-05-30	7	32.95
2016-05-30	14	40.09
2016-05-30	15	39.01
2016-05-30	19	36.15
2016-05-30	20	35.7
2016-05-30	21	36.52
2016-05-30	23	37.86
2016-05-31	1	38.02
2016-05-31	2	36.82
2016-05-31	8	41.05
2016-05-31	3	35
2016-05-31	5	31.9
2016-05-31	7	37.84
2016-05-31	14	38.89
2016-05-31	15	37.91
2016-05-31	19	37.19
2016-05-31	20	37.91
2016-05-31	21	38.29
2016-05-31	23	38.65
2016-05-31	6	32.19
2016-05-31	9	42.01
2016-05-31	10	40
2016-05-31	11	39.03
2016-05-31	13	38.89
2016-05-31	16	37.91
2016-05-31	24	36.44
2016-05-31	4	32.29
2016-05-31	12	38.45
2016-05-31	17	37.91
2016-05-31	18	37.91
2016-05-31	22	40
2016-06-01	6	31
2016-06-01	9	40.87
2016-06-01	10	41
2016-06-01	11	40.44
2016-06-01	13	39.79
2016-06-01	16	38.83
2016-06-01	24	41.83
2016-06-01	4	27.09
2016-06-01	12	40.51
2016-06-01	17	39.19
2016-06-01	18	39.5
2016-06-01	22	40.5
2016-06-01	1	37.91
2016-06-01	2	33
2016-06-01	8	38.29
2016-06-01	3	31
2016-06-01	5	27.09
2016-06-01	7	33.6
2016-06-01	14	39.94
2016-06-01	15	39.5
2016-06-01	19	39.01
2016-06-01	20	38.69
2016-06-01	21	39.01
2016-06-01	23	40.5
2016-06-02	6	35.94
2016-06-02	9	41
2016-06-02	10	40.5
2016-06-02	11	41.01
2016-06-02	13	41.01
2016-06-02	16	40.6
2016-06-02	24	37.69
2016-06-02	4	35.01
2016-06-02	12	41
2016-06-02	17	40.5
2016-06-02	18	41.5
2016-06-02	22	42.7
2016-06-02	1	40
2016-06-02	2	37.19
2016-06-02	8	40.69
2016-06-02	3	35.69
2016-06-02	5	35.01
2016-06-02	7	40
2016-06-02	14	41.5
2016-06-02	15	41
2016-06-02	19	41.5
2016-06-02	20	41.5
2016-06-02	21	42.72
2016-06-02	23	41.5
2016-06-03	6	40.92
2016-06-03	9	44.5
2016-06-03	10	43
2016-06-03	11	42.5
2016-06-03	13	42
2016-06-03	16	39.07
2016-06-03	24	41.5
