fecha	hora	prev_eolica
2016-04-14	21	7506
2016-04-14	22	5984
2016-04-14	23	5313
2016-04-14	24	4751
2016-04-15	1	4092
2016-04-15	2	3527
2016-04-15	3	2975
2016-04-15	4	2335
2016-04-15	5	2130
2016-04-15	6	1829
2016-04-15	7	1720
2016-04-15	8	1837
2016-04-15	9	2191
2016-04-15	10	2821
2016-04-15	11	3576
2016-04-15	12	4830
2016-04-15	13	6312
2016-04-15	14	7566
2016-04-15	15	8669
2016-04-15	16	9588
2016-04-15	17	9955
2016-04-15	18	9892
2016-04-15	19	10266
2016-04-15	20	10456
2016-04-15	21	9844
2016-04-15	22	9141
2016-04-15	23	9639
2016-04-15	24	9488
2016-04-16	1	9564
2016-04-16	2	9257
2016-04-16	3	9060
2016-04-16	4	8825
2016-04-16	5	8179
2016-04-16	6	7076
2016-04-16	7	6366
2016-04-16	8	6125
2016-04-16	9	6186
2016-04-16	10	6583
2016-04-16	11	7679
2016-04-16	12	8457
2016-04-16	13	9275
2016-04-16	14	9985
2016-04-16	15	10693
2016-04-16	16	11129
2016-04-16	17	11475
2016-04-16	18	11313
2016-04-16	19	10872
2016-04-16	20	10459
2016-04-16	21	9604
2016-04-16	22	8407
2016-04-16	23	7338
2016-04-16	24	6919
2016-04-17	1	6390
2016-04-17	2	5717
2016-04-17	3	5192
2016-04-17	4	4823
2016-04-17	5	4606
2016-04-17	6	4454
2016-04-17	7	4106
2016-04-17	8	3611
2016-04-17	9	3233
2016-04-17	10	2832
2016-04-17	11	3161
2016-04-17	12	3732
2016-04-17	13	3988
2016-04-17	14	4163
2016-04-17	15	4193
2016-04-17	16	4319
2016-04-17	17	4614
2016-04-17	18	4031
2016-04-17	19	3795
2016-04-17	20	3641
2016-04-17	21	3293
2016-04-17	22	3124
2016-04-17	23	3111
2016-04-17	24	3043
2016-04-18	1	2956
2016-04-18	2	2719
2016-04-18	3	2520
2016-04-18	4	2488
2016-04-18	5	2209
2016-04-18	6	2086
2016-04-18	7	2268
2016-04-18	8	2872
2016-04-18	9	3643
2016-04-18	10	4118
2016-04-18	11	4400
2016-04-18	12	4902
2016-04-18	13	5491
2016-04-18	14	5766
2016-04-18	15	5842
2016-04-18	16	5980
2016-04-18	17	6135
2016-04-18	18	6264
2016-04-18	19	6674
2016-04-18	20	7302
2016-04-18	21	7495
2016-04-18	22	8197
2016-04-18	23	8777
2016-04-18	24	9234
2016-04-19	1	8793
2016-04-19	2	8950
2016-04-19	3	9179
2016-04-19	4	8486
2016-04-19	5	8615
2016-04-19	6	8708
2016-04-19	7	9067
2016-04-19	8	10066
2016-04-19	9	10174
2016-04-19	10	9339
2016-04-19	11	8344
2016-04-19	12	8357
2016-04-19	13	8733
2016-04-19	14	9169
2016-04-19	15	8792
2016-04-19	16	8495
2016-04-19	17	8319
2016-04-19	18	8132
2016-04-19	19	7880
2016-04-19	20	7349
2016-04-19	21	6488
2016-04-19	22	5457
2016-04-19	23	5465
2016-04-19	24	5454
2016-04-20	1	5805
2016-04-20	2	5438
2016-04-20	3	4920
2016-04-20	4	4712
2016-04-20	5	4304
2016-04-20	6	4351
2016-04-20	7	4273
2016-04-20	8	5209
2016-04-20	9	4875
2016-04-20	10	3744
2016-04-20	11	3877
2016-04-20	12	3988
2016-04-20	13	3797
2016-04-20	14	4101
2016-04-20	15	4407
2016-04-20	16	4436
2016-04-20	17	4154
2016-04-20	18	3758
2016-04-20	19	3543
2016-04-20	20	3233
2016-04-20	21	3107
2016-04-20	22	3303
2016-04-20	23	3398
2016-04-20	24	3666
2016-04-21	1	4283
2016-04-21	2	4442
2016-04-21	3	4672
2016-04-21	4	4761
2016-04-21	5	4795
2016-04-21	6	4722
2016-04-21	7	4748
2016-04-21	8	4975
2016-04-21	9	4759
2016-04-21	10	4242
2016-04-21	11	3952
2016-04-21	12	3900
2016-04-21	13	3652
2016-04-21	14	3786
2016-04-21	15	3960
2016-04-21	16	4045
2016-04-21	17	4065
2016-04-21	18	3681
2016-04-21	19	3139
2016-04-21	20	2585
2016-04-21	21	2022
2016-04-21	22	1471
2016-04-21	23	1142
2016-04-21	24	937
2016-04-22	1	855
2016-04-22	2	794
2016-04-22	3	796
2016-04-22	4	885
2016-04-22	5	834
2016-04-22	6	776
2016-04-22	7	792
2016-04-22	8	992
2016-04-22	9	948
2016-04-22	10	904
2016-04-22	11	698
2016-04-22	12	656
2016-04-22	13	741
2016-04-22	14	588
2016-04-22	15	734
2016-04-22	16	1083
2016-04-22	17	1277
2016-04-22	18	1392
2016-04-22	19	1459
2016-04-22	20	1455
2016-04-22	21	1203
2016-04-22	22	1146
2016-04-22	23	1340
2016-04-22	24	1434
2016-04-23	1	1472
2016-04-23	2	1744
2016-04-23	3	1860
2016-04-23	4	2028
2016-04-23	5	2058
2016-04-23	6	2172
2016-04-23	7	2107
2016-04-23	8	1966
2016-04-23	9	1757
2016-04-23	10	1370
2016-04-23	11	1482
2016-04-23	12	1855
2016-04-23	13	2205
2016-04-23	14	2626
2016-04-23	15	3419
2016-04-23	16	4417
2016-04-23	17	5160
2016-04-23	18	5713
2016-04-23	19	6903
2016-04-23	20	7108
2016-04-23	21	6922
2016-04-23	22	6646
2016-04-23	23	6785
2016-04-23	24	6785
2016-04-24	1	5792
2016-04-24	2	5825
2016-04-24	3	5936
2016-04-24	4	5903
2016-04-24	5	5747
2016-04-24	6	5857
2016-04-24	7	6088
2016-04-24	8	6352
2016-04-24	9	5935
2016-04-24	10	6417
2016-04-24	11	6845
2016-04-24	12	6842
2016-04-24	13	6548
2016-04-24	14	6594
2016-04-24	15	6501
2016-04-24	16	6188
2016-04-24	17	6510
2016-04-24	18	6645
2016-04-24	19	6797
2016-04-24	20	7090
2016-04-24	21	7616
2016-04-24	22	8926
2016-04-24	23	9270
2016-04-24	24	9127
2016-04-25	1	8068
2016-04-25	2	7533
2016-04-25	3	6726
2016-04-25	4	6121
2016-04-25	5	6046
2016-04-25	6	6019
2016-04-25	7	5785
2016-04-25	8	5758
2016-04-25	9	5039
2016-04-25	10	4176
2016-04-25	11	3361
2016-04-25	12	2673
2016-04-25	13	2382
2016-04-25	14	2236
2016-04-25	15	2194
2016-04-25	16	2330
2016-04-25	17	2591
2016-04-25	18	2877
2016-04-25	19	3223
2016-04-25	20	3325
2016-04-25	21	3149
2016-04-25	22	3288
2016-04-25	23	3191
2016-04-25	24	3334
2016-04-26	1	2767
2016-04-26	2	2584
2016-04-26	3	2504
2016-04-26	4	2438
2016-04-26	5	2304
2016-04-26	6	2324
2016-04-26	7	2337
2016-04-26	8	2415
2016-04-26	9	2100
2016-04-26	10	1644
2016-04-26	11	1476
2016-04-26	12	1363
2016-04-26	13	1361
2016-04-26	14	1691
2016-04-26	15	2238
2016-04-26	16	2814
2016-04-26	17	3091
2016-04-26	18	3725
2016-04-26	19	4480
2016-04-26	20	4658
2016-04-26	21	4352
2016-04-26	22	4270
2016-04-26	23	4447
2016-04-26	24	4579
2016-04-27	1	4661
2016-04-27	2	4560
2016-04-27	3	4385
2016-04-27	4	4169
2016-04-27	5	3837
2016-04-27	6	3700
2016-04-27	7	3520
2016-04-27	8	3488
2016-04-27	9	3453
2016-04-27	10	3393
2016-04-27	11	2949
2016-04-27	12	2549
2016-04-27	13	2269
2016-04-27	14	2173
2016-04-27	15	2461
2016-04-27	16	2734
2016-04-27	17	3217
2016-04-27	18	3764
2016-04-27	19	4209
2016-04-27	20	4463
2016-04-27	21	4228
2016-04-27	22	4080
2016-04-27	23	3954
2016-04-27	24	4241
2016-04-28	1	3923
2016-04-28	2	4218
2016-04-28	3	4099
2016-04-28	4	4461
2016-04-28	5	4800
2016-04-28	6	4864
2016-04-28	7	5033
2016-04-28	8	5222
2016-04-28	9	5186
2016-04-28	10	5035
2016-04-28	11	4898
2016-04-28	12	4685
2016-04-28	13	4336
2016-04-28	14	3996
2016-04-28	15	4008
2016-04-28	16	4157
2016-04-28	17	4750
2016-04-28	18	4957
2016-04-28	19	5428
2016-04-28	20	5825
2016-04-28	21	6084
2016-04-28	22	6182
2016-04-28	23	5968
2016-04-28	24	5875
2016-04-29	1	5351
2016-04-29	2	5023
2016-04-29	3	4931
2016-04-29	4	4558
2016-04-29	5	4363
2016-04-29	6	4227
2016-04-29	7	4134
2016-04-29	8	4024
2016-04-29	9	3756
2016-04-29	10	3189
2016-04-29	11	3188
2016-04-29	12	3214
2016-04-29	13	3246
2016-04-29	14	3369
2016-04-29	15	3282
2016-04-29	16	3432
2016-04-29	17	3903
2016-04-29	18	4219
2016-04-29	19	4484
2016-04-29	20	4603
2016-04-29	21	4412
2016-04-29	22	4178
2016-04-29	23	3954
2016-04-29	24	3920
2016-04-30	1	4500
2016-04-30	2	3868
2016-04-30	3	3786
2016-04-30	4	4043
2016-04-30	5	4456
2016-04-30	6	5039
2016-04-30	7	5762
2016-04-30	8	6285
2016-04-30	9	6542
2016-04-30	10	7058
2016-04-30	11	8103
2016-04-30	12	8333
2016-04-30	13	8317
2016-04-30	14	8366
2016-04-30	15	8230
2016-04-30	16	8908
2016-04-30	17	9081
2016-04-30	18	9378
2016-04-30	19	9649
2016-04-30	20	9987
2016-04-30	21	9878
2016-04-30	22	9535
2016-04-30	23	9218
2016-04-30	24	8922
2016-05-01	1	8590
2016-05-01	2	8442
2016-05-01	3	8546
2016-05-01	4	8461
2016-05-01	5	8459
2016-05-01	6	8105
2016-05-01	7	8064
2016-05-01	8	8150
2016-05-01	9	8251
2016-05-01	10	8445
2016-05-01	11	9112
2016-05-01	12	9321
2016-05-01	13	9576
2016-05-01	14	9426
2016-05-01	15	9040
2016-05-01	16	9042
2016-05-01	17	8933
2016-05-01	18	9052
2016-05-01	19	9097
2016-05-01	20	9719
2016-05-01	21	9994
2016-05-01	22	10192
2016-05-01	23	10159
2016-05-01	24	9945
2016-05-02	1	8840
2016-05-02	2	8620
2016-05-02	3	8390
2016-05-02	4	8250
2016-05-02	5	8040
2016-05-02	6	7947
2016-05-02	7	7942
2016-05-02	8	7586
2016-05-02	9	7150
2016-05-02	10	6065
2016-05-02	11	5440
2016-05-02	12	4998
2016-05-02	13	4604
2016-05-02	14	4460
2016-05-02	15	4599
2016-05-02	16	4689
2016-05-02	17	5208
2016-05-02	18	5721
2016-05-02	19	5899
2016-05-02	20	6143
2016-05-02	21	6034
2016-05-02	22	6660
2016-05-02	23	7345
2016-05-02	24	7876
2016-05-03	1	7417
2016-05-03	2	7345
2016-05-03	3	7397
2016-05-03	4	7370
2016-05-03	5	7462
2016-05-03	6	7506
2016-05-03	7	7407
2016-05-03	8	7391
2016-05-03	9	7253
2016-05-03	10	6434
2016-05-03	11	6111
2016-05-03	12	6118
2016-05-03	13	5982
2016-05-03	14	5665
2016-05-03	15	5634
2016-05-03	16	5549
2016-05-03	17	5487
2016-05-03	18	5530
2016-05-03	19	5841
2016-05-03	20	6427
2016-05-03	21	6708
2016-05-03	22	7115
2016-05-03	23	7566
2016-05-03	24	7568
2016-05-04	1	6807
2016-05-04	2	6118
2016-05-04	3	5453
2016-05-04	4	4768
2016-05-04	5	4462
2016-05-04	6	4236
2016-05-04	7	4116
2016-05-04	8	4003
2016-05-04	9	3795
2016-05-04	10	3287
2016-05-04	11	3103
2016-05-04	12	3116
2016-05-04	13	3042
2016-05-04	14	2921
2016-05-04	15	2957
2016-05-04	16	2866
2016-05-04	17	3094
2016-05-04	18	3378
2016-05-04	19	3385
2016-05-04	20	3328
2016-05-04	21	3463
2016-05-04	22	3747
2016-05-04	23	3912
2016-05-04	24	4205
2016-05-05	1	4329
2016-05-05	2	4515
2016-05-05	3	4356
2016-05-05	4	4002
2016-05-05	5	3948
2016-05-05	6	3775
2016-05-05	7	3368
2016-05-05	8	3234
2016-05-05	9	3225
2016-05-05	10	2976
2016-05-05	11	3087
2016-05-05	12	3077
2016-05-05	13	3252
2016-05-05	14	3186
2016-05-05	15	3460
2016-05-05	16	3754
2016-05-05	17	4148
2016-05-05	18	4612
2016-05-05	19	4694
2016-05-05	20	4709
2016-05-05	21	5020
2016-05-05	22	5447
2016-05-05	23	5741
2016-05-05	24	5689
2016-05-06	1	5666
2016-05-06	2	5422
2016-05-06	3	4866
2016-05-06	4	4639
2016-05-06	5	4417
2016-05-06	6	4120
2016-05-06	7	4001
2016-05-06	8	4154
2016-05-06	9	4441
2016-05-06	10	4644
2016-05-06	11	4626
2016-05-06	12	4854
2016-05-06	13	5077
2016-05-06	14	5595
2016-05-06	15	6134
2016-05-06	16	6756
2016-05-06	17	6559
2016-05-06	18	5760
2016-05-06	19	5630
2016-05-06	20	5364
2016-05-06	21	4884
2016-05-06	22	4642
2016-05-06	23	4416
2016-05-06	24	4552
2016-05-07	1	4892
2016-05-07	2	5213
2016-05-07	3	5509
2016-05-07	4	5676
2016-05-07	5	5698
2016-05-07	6	5649
2016-05-07	7	5139
2016-05-07	8	4829
2016-05-07	9	4444
2016-05-07	10	4311
2016-05-07	11	4362
2016-05-07	12	4783
2016-05-07	13	5223
2016-05-07	14	5802
2016-05-07	15	6274
2016-05-07	16	6484
2016-05-07	17	7037
2016-05-07	18	7792
2016-05-07	19	8560
2016-05-07	20	8789
2016-05-07	21	8577
2016-05-07	22	8602
2016-05-07	23	8713
2016-05-07	24	9275
2016-05-08	1	9298
2016-05-08	2	8767
2016-05-08	3	8425
2016-05-08	4	8709
2016-05-08	5	7977
2016-05-08	6	7603
2016-05-08	7	7652
2016-05-08	8	7883
2016-05-08	9	8147
2016-05-08	10	8792
2016-05-08	11	9380
2016-05-08	12	10533
2016-05-08	13	10905
2016-05-08	14	10634
2016-05-08	15	10798
2016-05-08	16	10981
2016-05-08	17	9681
2016-05-08	18	9086
2016-05-08	19	9341
2016-05-08	20	9682
2016-05-08	21	9179
2016-05-08	22	9564
2016-05-08	23	9811
2016-05-08	24	9739
2016-05-09	1	7869
2016-05-09	2	8015
2016-05-09	3	7193
2016-05-09	4	6228
2016-05-09	5	5822
2016-05-09	6	5616
2016-05-09	7	5852
2016-05-09	8	6862
2016-05-09	9	6674
2016-05-09	10	6298
2016-05-09	11	6236
2016-05-09	12	6122
2016-05-09	13	6367
2016-05-09	14	6865
2016-05-09	15	7122
2016-05-09	16	7805
2016-05-09	17	9081
2016-05-09	18	9834
2016-05-09	19	9039
2016-05-09	20	8692
2016-05-09	21	7604
2016-05-09	22	6417
2016-05-09	23	5470
2016-05-09	24	5728
2016-05-10	1	5708
2016-05-10	2	5834
2016-05-10	3	5624
2016-05-10	4	5155
2016-05-10	5	4728
2016-05-10	6	4446
2016-05-10	7	4383
2016-05-10	8	4663
2016-05-10	9	5101
2016-05-10	10	5305
2016-05-10	11	5784
2016-05-10	12	6374
2016-05-10	13	7086
2016-05-10	14	7143
2016-05-10	15	6285
2016-05-10	16	6253
2016-05-10	17	6289
2016-05-10	18	6497
2016-05-10	19	6771
2016-05-10	20	6552
2016-05-10	21	5759
2016-05-10	22	6054
2016-05-10	23	6119
2016-05-10	24	5995
2016-05-11	1	5543
2016-05-11	2	5441
2016-05-11	3	5694
2016-05-11	4	5872
2016-05-11	5	5693
2016-05-11	6	5648
2016-05-11	7	5763
2016-05-11	8	4884
2016-05-11	9	4519
2016-05-11	10	4260
2016-05-11	11	4764
2016-05-11	12	4345
2016-05-11	13	4215
2016-05-11	14	3926
2016-05-11	15	3832
2016-05-11	16	3526
2016-05-11	17	3291
2016-05-11	18	3533
2016-05-11	19	3352
2016-05-11	20	3475
2016-05-11	21	3305
2016-05-11	22	2913
2016-05-11	23	3086
2016-05-11	24	3299
2016-05-12	1	4044
2016-05-12	2	4412
2016-05-12	3	4660
2016-05-12	4	4679
2016-05-12	5	4627
2016-05-12	6	5039
2016-05-12	7	5611
2016-05-12	8	5725
2016-05-12	9	5501
2016-05-12	10	5698
2016-05-12	11	6193
2016-05-12	12	6627
2016-05-12	13	6309
2016-05-12	14	5779
2016-05-12	15	5286
2016-05-12	16	5511
2016-05-12	17	5567
2016-05-12	18	5580
2016-05-12	19	5709
2016-05-12	20	5580
2016-05-12	21	5433
2016-05-12	22	5106
2016-05-12	23	5157
2016-05-12	24	4976
2016-05-13	1	5404
2016-05-13	2	5516
2016-05-13	3	5679
2016-05-13	4	5888
2016-05-13	5	5716
2016-05-13	6	6084
2016-05-13	7	6371
2016-05-13	8	6535
2016-05-13	9	6278
2016-05-13	10	6251
2016-05-13	11	6724
2016-05-13	12	7216
2016-05-13	13	7621
2016-05-13	14	8098
2016-05-13	15	8731
2016-05-13	16	8988
2016-05-13	17	8892
2016-05-13	18	8995
2016-05-13	19	8960
2016-05-13	20	9188
2016-05-13	21	8766
2016-05-13	22	8326
2016-05-13	23	7837
2016-05-13	24	7458
2016-05-14	1	7758
2016-05-14	2	7664
2016-05-14	3	7481
2016-05-14	4	7186
2016-05-14	5	6974
2016-05-14	6	6852
2016-05-14	7	6915
2016-05-14	8	6913
2016-05-14	9	6583
2016-05-14	10	6384
2016-05-14	11	6410
2016-05-14	12	6638
2016-05-14	13	7035
2016-05-14	14	7223
2016-05-14	15	6948
2016-05-14	16	6761
2016-05-14	17	6197
2016-05-14	18	6601
2016-05-14	19	6801
2016-05-14	20	6669
2016-05-14	21	6771
2016-05-14	22	6422
2016-05-14	23	6080
2016-05-14	24	5819
2016-05-15	1	5800
2016-05-15	2	5439
2016-05-15	3	5214
2016-05-15	4	5056
2016-05-15	5	4975
2016-05-15	6	4840
2016-05-15	7	4823
2016-05-15	8	4676
2016-05-15	9	4230
2016-05-15	10	4091
2016-05-15	11	4102
2016-05-15	12	4090
2016-05-15	13	4310
2016-05-15	14	4271
2016-05-15	15	4180
2016-05-15	16	4422
2016-05-15	17	4596
2016-05-15	18	4885
2016-05-15	19	5559
2016-05-15	20	5978
2016-05-15	21	5996
2016-05-15	22	6033
2016-05-15	23	6185
2016-05-15	24	6129
2016-05-16	1	5972
2016-05-16	2	5752
2016-05-16	3	5448
2016-05-16	4	5085
2016-05-16	5	4819
2016-05-16	6	4441
2016-05-16	7	4284
2016-05-16	8	3765
2016-05-16	9	3300
2016-05-16	10	3154
2016-05-16	11	3066
2016-05-16	12	2755
2016-05-16	13	2437
2016-05-16	14	2486
2016-05-16	15	2542
2016-05-16	16	2771
2016-05-16	17	3146
2016-05-16	18	3488
2016-05-16	19	3833
2016-05-16	20	4155
2016-05-16	21	4075
2016-05-16	22	3758
2016-05-16	23	3702
2016-05-16	24	3618
2016-05-17	1	3288
2016-05-17	2	3230
2016-05-17	3	3114
2016-05-17	4	2859
2016-05-17	5	2730
2016-05-17	6	2428
2016-05-17	7	2157
2016-05-17	8	1894
2016-05-17	9	1500
2016-05-17	10	1232
2016-05-17	11	1048
2016-05-17	12	984
2016-05-17	13	1187
2016-05-17	14	1391
2016-05-17	15	1603
2016-05-17	16	1810
2016-05-17	17	1972
2016-05-17	18	2126
2016-05-17	19	2492
2016-05-17	20	2770
2016-05-17	21	2985
2016-05-17	22	3105
2016-05-17	23	3358
2016-05-17	24	3321
2016-05-18	1	2887
2016-05-18	2	2573
2016-05-18	3	2317
2016-05-18	4	2214
2016-05-18	5	2136
2016-05-18	6	2099
2016-05-18	7	2170
2016-05-18	8	2251
2016-05-18	9	2041
2016-05-18	10	1639
2016-05-18	11	1746
2016-05-18	12	1832
2016-05-18	13	2206
2016-05-18	14	3008
2016-05-18	15	3634
2016-05-18	16	4059
2016-05-18	17	4939
2016-05-18	18	5854
2016-05-18	19	5914
2016-05-18	20	6069
2016-05-18	21	6523
2016-05-18	22	6367
2016-05-18	23	6345
2016-05-18	24	5951
2016-05-19	1	5808
2016-05-19	2	5673
2016-05-19	3	5571
2016-05-19	4	5390
2016-05-19	5	5185
2016-05-19	6	4721
2016-05-19	7	4574
2016-05-19	8	4482
2016-05-19	9	4592
2016-05-19	10	4566
2016-05-19	11	4477
2016-05-19	12	4679
2016-05-19	13	4912
2016-05-19	14	5009
2016-05-19	15	5362
2016-05-19	16	5406
2016-05-19	17	5529
2016-05-19	18	5746
2016-05-19	19	5866
2016-05-19	20	5882
2016-05-19	21	5826
2016-05-19	22	5258
2016-05-19	23	4979
2016-05-19	24	4622
2016-05-20	1	4699
2016-05-20	2	4437
2016-05-20	3	4039
2016-05-20	4	3525
2016-05-20	5	2981
2016-05-20	6	2597
2016-05-20	7	2400
2016-05-20	8	2205
2016-05-20	9	1995
2016-05-20	10	1501
2016-05-20	11	1346
2016-05-20	12	1375
2016-05-20	13	1453
2016-05-20	14	1663
2016-05-20	15	1822
2016-05-20	16	2117
2016-05-20	17	2501
2016-05-20	18	2610
2016-05-20	19	2784
2016-05-20	20	2915
2016-05-20	21	2954
2016-05-20	22	3022
2016-05-20	23	3374
2016-05-20	24	3729
2016-05-21	1	3966
2016-05-21	2	4463
2016-05-21	3	5050
2016-05-21	4	5412
2016-05-21	5	5642
2016-05-21	6	5210
2016-05-21	7	4840
2016-05-21	8	4949
2016-05-21	9	4842
2016-05-21	10	4311
2016-05-21	11	4188
2016-05-21	12	4810
2016-05-21	13	6228
2016-05-21	14	7679
2016-05-21	15	8762
2016-05-21	16	9235
2016-05-21	17	9700
2016-05-21	18	10348
2016-05-21	19	10682
2016-05-21	20	9877
2016-05-21	21	8990
2016-05-21	22	8169
2016-05-21	23	7708
2016-05-21	24	7368
2016-05-22	1	6923
2016-05-22	2	6210
2016-05-22	3	5903
2016-05-22	4	6143
2016-05-22	5	6549
2016-05-22	6	6023
2016-05-22	7	6404
2016-05-22	8	6292
2016-05-22	9	7161
2016-05-22	10	7448
2016-05-22	11	8241
2016-05-22	12	9090
2016-05-22	13	10002
2016-05-22	14	10289
2016-05-22	15	10893
2016-05-22	16	10354
2016-05-22	17	9587
2016-05-22	18	9863
2016-05-22	19	9778
2016-05-22	20	10423
2016-05-22	21	9693
2016-05-22	22	7945
2016-05-22	23	6721
2016-05-22	24	5759
2016-05-23	1	5354
2016-05-23	2	4390
2016-05-23	3	3877
2016-05-23	4	3690
2016-05-23	5	3425
2016-05-23	6	3258
2016-05-23	7	3237
2016-05-23	8	3285
2016-05-23	9	3168
2016-05-23	10	3201
2016-05-23	11	3355
2016-05-23	12	3326
2016-05-23	13	3449
2016-05-23	14	3406
2016-05-23	15	3226
2016-05-23	16	2921
2016-05-23	17	2812
2016-05-23	18	2707
2016-05-23	19	2745
2016-05-23	20	2736
2016-05-23	21	2406
2016-05-23	22	2227
2016-05-23	23	2353
2016-05-23	24	2496
2016-05-24	1	2405
2016-05-24	2	2564
2016-05-24	3	3067
2016-05-24	4	3417
2016-05-24	5	3492
2016-05-24	6	3676
2016-05-24	7	3815
2016-05-24	8	4051
2016-05-24	9	4037
2016-05-24	10	3806
2016-05-24	11	3815
2016-05-24	12	4198
2016-05-24	13	4298
2016-05-24	14	4500
2016-05-24	15	5341
2016-05-24	16	6436
2016-05-24	17	7632
2016-05-24	18	8434
2016-05-24	19	9270
2016-05-24	20	8859
2016-05-24	21	7518
2016-05-24	22	6400
2016-05-24	23	5379
2016-05-24	24	4775
2016-05-25	1	4016
2016-05-25	2	3408
2016-05-25	3	3250
2016-05-25	4	3126
2016-05-25	5	2964
2016-05-25	6	2972
2016-05-25	7	3196
2016-05-25	8	3446
2016-05-25	9	3250
2016-05-25	10	3036
2016-05-25	11	3356
2016-05-25	12	3232
2016-05-25	13	3298
2016-05-25	14	3440
2016-05-25	15	3461
2016-05-25	16	3506
2016-05-25	17	3544
2016-05-25	18	3097
2016-05-25	19	3004
2016-05-25	20	2540
2016-05-25	21	1883
2016-05-25	22	1468
2016-05-25	23	1330
2016-05-25	24	1419
2016-05-26	1	1755
2016-05-26	2	2046
2016-05-26	3	2355
2016-05-26	4	2344
2016-05-26	5	2145
2016-05-26	6	1978
2016-05-26	7	1834
2016-05-26	8	1921
2016-05-26	9	1791
2016-05-26	10	1466
2016-05-26	11	1499
2016-05-26	12	1835
2016-05-26	13	2456
2016-05-26	14	2966
2016-05-26	15	3376
2016-05-26	16	3499
2016-05-26	17	3591
2016-05-26	18	3614
2016-05-26	19	3306
2016-05-26	20	3139
2016-05-26	21	2576
2016-05-26	22	2071
2016-05-26	23	2073
2016-05-26	24	1900
2016-05-27	1	1683
2016-05-27	2	1584
2016-05-27	3	1542
2016-05-27	4	1362
2016-05-27	5	1166
2016-05-27	6	1007
2016-05-27	7	957
2016-05-27	8	1063
2016-05-27	9	1144
2016-05-27	10	908
2016-05-27	11	1147
2016-05-27	12	2091
2016-05-27	13	3405
2016-05-27	14	4254
2016-05-27	15	4458
2016-05-27	16	4839
2016-05-27	17	5436
2016-05-27	18	5397
2016-05-27	19	5458
2016-05-27	20	5551
2016-05-27	21	4650
2016-05-27	22	4114
2016-05-27	23	3640
2016-05-27	24	3292
2016-05-28	1	3438
2016-05-28	2	3364
2016-05-28	3	3064
2016-05-28	4	2898
2016-05-28	5	2821
2016-05-28	6	2980
2016-05-28	7	2918
2016-05-28	8	2890
2016-05-28	9	2669
2016-05-28	10	2690
2016-05-28	11	2689
2016-05-28	12	3826
2016-05-28	13	5450
2016-05-28	14	7389
2016-05-28	15	8943
2016-05-28	16	9892
2016-05-28	17	10621
2016-05-28	18	11172
2016-05-28	19	10934
2016-05-28	20	10656
2016-05-28	21	10058
2016-05-28	22	9757
2016-05-28	23	10004
2016-05-28	24	9816
2016-05-29	1	10628
2016-05-29	2	10372
2016-05-29	3	10167
2016-05-29	4	9535
2016-05-29	5	8745
2016-05-29	6	8295
2016-05-29	7	7855
2016-05-29	8	7390
2016-05-29	9	7146
2016-05-29	10	7388
2016-05-29	11	7964
2016-05-29	12	8314
2016-05-29	13	8946
2016-05-29	14	9260
2016-05-29	15	9199
2016-05-29	16	9056
2016-05-29	17	8699
2016-05-29	18	8676
2016-05-29	19	8273
2016-05-29	20	8042
2016-05-29	21	7264
2016-05-29	22	6383
2016-05-29	23	5497
2016-05-29	24	5158
2016-05-30	1	5129
2016-05-30	2	4532
2016-05-30	3	4368
2016-05-30	4	4000
2016-05-30	5	3698
2016-05-30	6	3471
2016-05-30	7	3286
2016-05-30	8	2960
2016-05-30	9	2542
2016-05-30	10	2188
2016-05-30	11	2301
2016-05-30	12	2368
2016-05-30	13	2449
2016-05-30	14	2557
2016-05-30	15	2791
2016-05-30	16	3456
2016-05-30	17	3989
2016-05-30	18	4598
2016-05-30	19	5016
2016-05-30	20	5257
2016-05-30	21	4926
2016-05-30	22	4408
2016-05-30	23	4028
2016-05-30	24	3892
2016-05-31	1	3522
2016-05-31	2	3204
2016-05-31	3	3217
2016-05-31	4	3470
2016-05-31	5	3553
2016-05-31	6	3445
2016-05-31	7	3405
2016-05-31	8	3576
2016-05-31	9	3430
2016-05-31	10	3569
2016-05-31	11	3950
2016-05-31	12	4132
2016-05-31	13	3838
2016-05-31	14	3758
2016-05-31	15	4053
2016-05-31	16	4396
2016-05-31	17	4966
2016-05-31	18	5407
2016-05-31	19	5919
2016-05-31	20	6330
2016-05-31	21	6316
2016-05-31	22	5988
2016-05-31	23	5941
2016-05-31	24	6147
2016-06-01	1	6168
2016-06-01	2	6343
2016-06-01	3	6351
2016-06-01	4	6424
2016-06-01	5	6478
2016-06-01	6	6588
2016-06-01	7	6710
2016-06-01	8	6514
2016-06-01	9	5949
2016-06-01	10	5482
2016-06-01	11	5519
2016-06-01	12	5639
2016-06-01	13	5349
2016-06-01	14	4959
2016-06-01	15	4784
2016-06-01	16	4832
2016-06-01	17	4971
2016-06-01	18	5321
2016-06-01	19	5615
2016-06-01	20	5729
2016-06-01	21	5510
2016-06-01	22	4975
2016-06-01	23	4701
2016-06-01	24	4515
2016-06-02	1	4319
2016-06-02	2	4106
2016-06-02	3	3950
2016-06-02	4	3575
2016-06-02	5	3112
2016-06-02	6	2682
2016-06-02	7	2385
2016-06-02	8	2196
2016-06-02	9	1938
2016-06-02	10	1592
2016-06-02	11	1206
